block,bid_price_eur_mwh,P_accept
08-12,10.0,0.7300275482093663
08-12,10.0,0.7272727272727273
08-12,10.0,0.7245179063360881
08-12,10.0,0.721763085399449
08-12,10.0,0.71900826446281
08-12,10.0,0.7162534435261708
08-12,10.08,0.7134986225895317
08-12,10.16,0.7107438016528926
08-12,10.17,0.7079889807162534
08-12,10.34,0.7052341597796143
08-12,10.36,0.7024793388429752
08-12,10.37,0.699724517906336
08-12,10.5,0.696969696969697
08-12,10.59,0.6942148760330579
08-12,10.63,0.6914600550964187
08-12,10.71,0.6887052341597797
08-12,10.75,0.6859504132231404
08-12,10.88,0.6831955922865014
08-12,10.89,0.6804407713498623
08-12,10.9,0.6776859504132231
08-12,10.98,0.6749311294765841
08-12,11.0,0.6721763085399449
08-12,11.0,0.6694214876033058
08-12,11.0,0.6666666666666667
08-12,11.0,0.6639118457300275
08-12,11.0,0.6611570247933884
08-12,11.0,0.6584022038567493
08-12,11.0,0.6556473829201102
08-12,11.0,0.6528925619834711
08-12,11.13,0.650137741046832
08-12,11.19,0.6473829201101928
08-12,11.19,0.6446280991735538
08-12,11.21,0.6418732782369145
08-12,11.21,0.6391184573002755
08-12,11.34,0.6363636363636364
08-12,11.39,0.6336088154269972
08-12,11.51,0.6308539944903582
08-12,11.66,0.628099173553719
08-12,11.96,0.6253443526170799
08-12,12.0,0.6225895316804408
08-12,12.0,0.6198347107438016
08-12,12.0,0.6170798898071626
08-12,12.0,0.6143250688705234
08-12,12.06,0.6115702479338843
08-12,12.19,0.6088154269972452
08-12,12.26,0.6060606060606061
08-12,12.29,0.6033057851239669
08-12,12.42,0.6005509641873279
08-12,12.46,0.5977961432506886
08-12,12.5,0.5950413223140496
08-12,12.51,0.5922865013774105
08-12,12.7,0.5895316804407713
08-12,12.85,0.5867768595041323
08-12,12.88,0.5840220385674931
08-12,12.88,0.581267217630854
08-12,12.93,0.578512396694215
08-12,12.94,0.5757575757575757
08-12,12.95,0.5730027548209367
08-12,12.95,0.5702479338842975
08-12,13.05,0.5674931129476584
08-12,13.08,0.5647382920110193
08-12,13.14,0.5619834710743802
08-12,13.14,0.559228650137741
08-12,13.15,0.556473829201102
08-12,13.19,0.5537190082644627
08-12,13.19,0.5509641873278237
08-12,13.19,0.5482093663911846
08-12,13.36,0.5454545454545454
08-12,13.43,0.5426997245179064
08-12,13.56,0.5399449035812672
08-12,13.6,0.5371900826446281
08-12,13.71,0.534435261707989
08-12,13.77,0.5316804407713498
08-12,13.81,0.5289256198347108
08-12,13.98,0.5261707988980716
08-12,14.0,0.5234159779614325
08-12,14.0,0.5206611570247934
08-12,14.0,0.5179063360881543
08-12,14.0,0.5151515151515151
08-12,14.0,0.5123966942148761
08-12,14.0,0.5096418732782368
08-12,14.0,0.5068870523415978
08-12,14.1,0.5041322314049587
08-12,14.22,0.5013774104683195
08-12,14.5,0.4986225895316805
08-12,14.71,0.49586776859504134
08-12,14.73,0.4931129476584022
08-12,14.82,0.49035812672176304
08-12,14.88,0.487603305785124
08-12,14.9,0.48484848484848486
08-12,15.0,0.4820936639118457
08-12,15.0,0.47933884297520657
08-12,15.0,0.47658402203856753
08-12,15.0,0.4738292011019284
08-12,15.0,0.47107438016528924
08-12,15.0,0.4683195592286501
08-12,15.0,0.46556473829201106
08-12,15.05,0.4628099173553719
08-12,15.06,0.46005509641873277
08-12,15.1,0.4573002754820936
08-12,15.15,0.4545454545454546
08-12,15.21,0.45179063360881544
08-12,15.56,0.4490358126721763
08-12,15.9,0.44628099173553715
08-12,16.0,0.4435261707988981
08-12,16.0,0.44077134986225897
08-12,16.0,0.4380165289256198
08-12,16.0,0.4352617079889807
08-12,16.0,0.43250688705234164
08-12,16.08,0.4297520661157025
08-12,16.22,0.42699724517906334
08-12,16.5,0.4242424242424242
08-12,16.53,0.42148760330578516
08-12,16.75,0.418732782369146
08-12,16.87,0.41597796143250687
08-12,16.87,0.4132231404958677
08-12,16.9,0.4104683195592287
08-12,17.0,0.40771349862258954
08-12,17.02,0.4049586776859504
08-12,17.03,0.40220385674931125
08-12,17.16,0.3994490358126722
08-12,17.2,0.39669421487603307
08-12,17.34,0.3939393939393939
08-12,17.46,0.3911845730027548
08-12,17.54,0.38842975206611574
08-12,17.67,0.3856749311294766
08-12,17.88,0.38292011019283745
08-12,18.0,0.3801652892561983
08-12,18.0,0.37741046831955927
08-12,18.0,0.3746556473829201
08-12,18.0,0.371900826446281
08-12,18.02,0.36914600550964183
08-12,18.03,0.3663911845730028
08-12,18.05,0.36363636363636365
08-12,18.12,0.3608815426997245
08-12,18.4,0.35812672176308535
08-12,18.9,0.3553719008264463
08-12,19.0,0.3526170798898072
08-12,19.0,0.349862258953168
08-12,19.01,0.3471074380165289
08-12,19.3,0.34435261707988984
08-12,19.8,0.3415977961432507
08-12,19.98,0.33884297520661155
08-12,20.0,0.3360881542699724
08-12,20.0,0.33333333333333337
08-12,20.0,0.3305785123966942
08-12,20.0,0.3278236914600551
08-12,20.0,0.32506887052341593
08-12,20.22,0.3223140495867769
08-12,20.25,0.31955922865013775
08-12,20.29,0.3168044077134986
08-12,20.59,0.31404958677685946
08-12,21.0,0.3112947658402204
08-12,21.0,0.3085399449035813
08-12,21.0,0.30578512396694213
08-12,21.42,0.303030303030303
08-12,21.5,0.30027548209366395
08-12,21.63,0.2975206611570248
08-12,21.83,0.29476584022038566
08-12,21.9,0.2920110192837465
08-12,22.0,0.2892561983471075
08-12,22.07,0.2865013774104683
08-12,22.24,0.2837465564738292
08-12,22.3,0.28099173553719003
08-12,23.0,0.278236914600551
08-12,23.0,0.27548209366391185
08-12,23.0,0.2727272727272727
08-12,23.0,0.26997245179063356
08-12,23.0,0.2672176308539945
08-12,23.11,0.2644628099173554
08-12,23.16,0.26170798898071623
08-12,23.37,0.2589531680440771
08-12,23.64,0.25619834710743805
08-12,24.0,0.2534435261707989
08-12,24.0,0.25068870523415976
08-12,24.25,0.2479338842975206
08-12,24.72,0.24517906336088158
08-12,24.77,0.24242424242424243
08-12,24.93,0.23966942148760328
08-12,24.94,0.23691460055096414
08-12,25.0,0.2341597796143251
08-12,25.0,0.23140495867768596
08-12,25.0,0.2286501377410468
08-12,25.1,0.22589531680440766
08-12,25.56,0.22314049586776863
08-12,25.82,0.22038567493112948
08-12,26.0,0.21763085399449034
08-12,26.88,0.2148760330578512
08-12,26.93,0.21212121212121215
08-12,27.0,0.209366391184573
08-12,27.19,0.20661157024793386
08-12,27.68,0.20385674931129472
08-12,28.33,0.20110192837465568
08-12,29.0,0.19834710743801653
08-12,29.0,0.1955922865013774
08-12,29.02,0.19283746556473824
08-12,29.19,0.1900826446280992
08-12,29.6,0.18732782369146006
08-12,29.77,0.18457300275482091
08-12,29.9,0.18181818181818177
08-12,29.9,0.17906336088154273
08-12,30.0,0.1763085399449036
08-12,30.0,0.17355371900826444
08-12,30.0,0.1707988980716253
08-12,30.0,0.16804407713498626
08-12,30.0,0.1652892561983471
08-12,30.0,0.16253443526170797
08-12,30.0,0.15977961432506882
08-12,30.05,0.15702479338842978
08-12,30.82,0.15426997245179064
08-12,31.0,0.1515151515151515
08-12,32.03,0.14876033057851235
08-12,34.0,0.1460055096418733
08-12,34.18,0.14325068870523416
08-12,34.23,0.14049586776859502
08-12,35.0,0.13774104683195587
08-12,35.0,0.13498622589531684
08-12,37.08,0.1322314049586777
08-12,37.62,0.12947658402203854
08-12,38.83,0.1267217630853994
08-12,39.0,0.12396694214876036
08-12,39.52,0.12121212121212122
08-12,39.54,0.11845730027548207
08-12,40.0,0.11570247933884292
08-12,40.0,0.11294765840220389
08-12,40.0,0.11019283746556474
08-12,40.0,0.1074380165289256
08-12,40.0,0.10468319559228645
08-12,40.0,0.10192837465564741
08-12,40.0,0.09917355371900827
08-12,40.0,0.09641873278236912
08-12,41.0,0.09366391184572997
08-12,41.44,0.09090909090909094
08-12,42.0,0.0881542699724518
08-12,44.45,0.08539944903581265
08-12,44.45,0.0826446280991735
08-12,45.0,0.07988980716253447
08-12,45.07,0.07713498622589532
08-12,45.93,0.07438016528925617
08-12,47.57,0.07162534435261703
08-12,48.0,0.06887052341597799
08-12,49.16,0.06611570247933884
08-12,50.0,0.0633608815426997
08-12,50.0,0.06060606060606055
08-12,50.0,0.05785123966942152
08-12,50.0,0.05509641873278237
08-12,50.0,0.052341597796143224
08-12,50.0,0.04958677685950408
08-12,51.72,0.04683195592286504
08-12,51.98,0.0440771349862259
08-12,57.0,0.04132231404958675
08-12,57.0,0.038567493112947604
08-12,57.0,0.03581267217630857
08-12,57.0,0.03305785123966942
08-12,57.0,0.030303030303030276
08-12,57.0,0.02754820936639113
08-12,57.0,0.024793388429752095
08-12,58.86,0.02203856749311295
08-12,63.19,0.019283746556473802
08-12,63.8,0.016528925619834656
08-12,70.0,0.01377410468319562
08-12,78.3,0.011019283746556474
08-12,100.0,0.008264462809917328
08-12,125.0,0.0055096418732781816
08-12,166.67,0.0027548209366391463
08-12,333.34,0.0
12-16,3.05,0.9972451790633609
12-16,3.15,0.9944903581267217
12-16,3.8,0.9917355371900827
12-16,4.4,0.9889807162534435
12-16,4.89,0.9862258953168044
12-16,5.0,0.9834710743801653
12-16,5.0,0.9807162534435262
12-16,5.0,0.977961432506887
12-16,5.0,0.9752066115702479
12-16,5.04,0.9724517906336088
12-16,5.05,0.9696969696969697
12-16,5.3,0.9669421487603306
12-16,5.4,0.9641873278236914
12-16,5.5,0.9614325068870524
12-16,5.56,0.9586776859504132
12-16,5.57,0.9559228650137741
12-16,5.61,0.953168044077135
12-16,5.71,0.9504132231404958
12-16,5.77,0.9476584022038568
12-16,6.0,0.9449035812672176
12-16,6.0,0.9421487603305785
12-16,6.0,0.9393939393939394
12-16,6.0,0.9366391184573003
12-16,6.21,0.9338842975206612
12-16,6.27,0.931129476584022
12-16,6.3,0.9283746556473829
12-16,6.34,0.9256198347107438
12-16,6.45,0.9228650137741047
12-16,6.45,0.9201101928374655
12-16,6.46,0.9173553719008265
12-16,6.52,0.9146005509641874
12-16,6.54,0.9118457300275482
12-16,6.61,0.9090909090909091
12-16,6.69,0.9063360881542699
12-16,6.74,0.9035812672176309
12-16,6.78,0.9008264462809917
12-16,6.9,0.8980716253443526
12-16,6.9,0.8953168044077136
12-16,7.0,0.8925619834710744
12-16,7.0,0.8898071625344353
12-16,7.0,0.8870523415977961
12-16,7.0,0.884297520661157
12-16,7.0,0.8815426997245179
12-16,7.03,0.8787878787878788
12-16,7.04,0.8760330578512396
12-16,7.06,0.8732782369146006
12-16,7.1,0.8705234159779615
12-16,7.1,0.8677685950413223
12-16,7.27,0.8650137741046832
12-16,7.27,0.862258953168044
12-16,7.3,0.859504132231405
12-16,7.32,0.8567493112947658
12-16,7.32,0.8539944903581267
12-16,7.33,0.8512396694214877
12-16,7.38,0.8484848484848485
12-16,7.42,0.8457300275482094
12-16,7.46,0.8429752066115702
12-16,7.48,0.8402203856749311
12-16,7.53,0.837465564738292
12-16,7.6,0.8347107438016529
12-16,7.77,0.8319559228650137
12-16,7.88,0.8292011019283747
12-16,7.93,0.8264462809917356
12-16,7.99,0.8236914600550964
12-16,8.0,0.8209366391184573
12-16,8.0,0.8181818181818181
12-16,8.0,0.8154269972451791
12-16,8.0,0.8126721763085399
12-16,8.0,0.8099173553719008
12-16,8.0,0.8071625344352618
12-16,8.0,0.8044077134986226
12-16,8.0,0.8016528925619835
12-16,8.0,0.7988980716253443
12-16,8.0,0.7961432506887052
12-16,8.1,0.7933884297520661
12-16,8.13,0.790633608815427
12-16,8.21,0.7878787878787878
12-16,8.32,0.7851239669421488
12-16,8.41,0.7823691460055097
12-16,8.45,0.7796143250688705
12-16,8.5,0.7768595041322314
12-16,8.52,0.7741046831955922
12-16,8.56,0.7713498622589532
12-16,8.58,0.768595041322314
12-16,8.65,0.7658402203856749
12-16,8.76,0.7630853994490359
12-16,8.78,0.7603305785123967
12-16,8.79,0.7575757575757576
12-16,8.8,0.7548209366391184
12-16,8.87,0.7520661157024793
12-16,8.89,0.7493112947658402
12-16,8.89,0.7465564738292011
12-16,8.9,0.743801652892562
12-16,8.9,0.7410468319559229
12-16,8.9,0.7382920110192838
12-16,8.9,0.7355371900826446
12-16,8.93,0.7327823691460056
12-16,8.97,0.7300275482093663
12-16,9.0,0.7272727272727273
12-16,9.0,0.7245179063360881
12-16,9.0,0.721763085399449
12-16,9.0,0.71900826446281
12-16,9.0,0.7162534435261708
12-16,9.0,0.7134986225895317
12-16,9.21,0.7107438016528926
12-16,9.43,0.7079889807162534
12-16,9.44,0.7052341597796143
12-16,9.5,0.7024793388429752
12-16,9.5,0.699724517906336
12-16,9.5,0.696969696969697
12-16,9.6,0.6942148760330579
12-16,9.64,0.6914600550964187
12-16,9.9,0.6887052341597797
12-16,9.9,0.6859504132231404
12-16,9.9,0.6831955922865014
12-16,9.9,0.6804407713498623
12-16,9.91,0.6776859504132231
12-16,9.99,0.6749311294765841
12-16,10.0,0.6721763085399449
12-16,10.0,0.6694214876033058
12-16,10.0,0.6666666666666667
12-16,10.0,0.6639118457300275
12-16,10.0,0.6611570247933884
12-16,10.0,0.6584022038567493
12-16,10.0,0.6556473829201102
12-16,10.0,0.6528925619834711
12-16,10.0,0.650137741046832
12-16,10.0,0.6473829201101928
12-16,10.0,0.6446280991735538
12-16,10.0,0.6418732782369145
12-16,10.0,0.6391184573002755
12-16,10.0,0.6363636363636364
12-16,10.0,0.6336088154269972
12-16,10.06,0.6308539944903582
12-16,10.11,0.628099173553719
12-16,10.19,0.6253443526170799
12-16,10.22,0.6225895316804408
12-16,10.29,0.6198347107438016
12-16,10.33,0.6170798898071626
12-16,10.34,0.6143250688705234
12-16,10.57,0.6115702479338843
12-16,10.62,0.6088154269972452
12-16,10.72,0.6060606060606061
12-16,10.82,0.6033057851239669
12-16,10.82,0.6005509641873279
12-16,10.85,0.5977961432506886
12-16,10.9,0.5950413223140496
12-16,11.0,0.5922865013774105
12-16,11.0,0.5895316804407713
12-16,11.0,0.5867768595041323
12-16,11.0,0.5840220385674931
12-16,11.05,0.581267217630854
12-16,11.06,0.578512396694215
12-16,11.09,0.5757575757575757
12-16,11.13,0.5730027548209367
12-16,11.2,0.5702479338842975
12-16,11.31,0.5674931129476584
12-16,11.48,0.5647382920110193
12-16,11.55,0.5619834710743802
12-16,11.68,0.559228650137741
12-16,11.69,0.556473829201102
12-16,11.77,0.5537190082644627
12-16,11.85,0.5509641873278237
12-16,11.85,0.5482093663911846
12-16,11.9,0.5454545454545454
12-16,12.0,0.5426997245179064
12-16,12.0,0.5399449035812672
12-16,12.0,0.5371900826446281
12-16,12.0,0.534435261707989
12-16,12.0,0.5316804407713498
12-16,12.07,0.5289256198347108
12-16,12.42,0.5261707988980716
12-16,12.43,0.5234159779614325
12-16,12.5,0.5206611570247934
12-16,12.63,0.5179063360881543
12-16,13.0,0.5151515151515151
12-16,13.0,0.5123966942148761
12-16,13.0,0.5096418732782368
12-16,13.28,0.5068870523415978
12-16,13.28,0.5041322314049587
12-16,13.31,0.5013774104683195
12-16,13.55,0.4986225895316805
12-16,13.89,0.49586776859504134
12-16,13.94,0.4931129476584022
12-16,13.95,0.49035812672176304
12-16,13.97,0.487603305785124
12-16,14.0,0.48484848484848486
12-16,14.0,0.4820936639118457
12-16,14.0,0.47933884297520657
12-16,14.0,0.47658402203856753
12-16,14.0,0.4738292011019284
12-16,14.54,0.47107438016528924
12-16,14.55,0.4683195592286501
12-16,14.56,0.46556473829201106
12-16,14.64,0.4628099173553719
12-16,14.89,0.46005509641873277
12-16,14.9,0.4573002754820936
12-16,15.0,0.4545454545454546
12-16,15.0,0.45179063360881544
12-16,15.0,0.4490358126721763
12-16,15.0,0.44628099173553715
12-16,15.01,0.4435261707988981
12-16,15.09,0.44077134986225897
12-16,15.11,0.4380165289256198
12-16,15.37,0.4352617079889807
12-16,15.54,0.43250688705234164
12-16,15.77,0.4297520661157025
12-16,15.9,0.42699724517906334
12-16,16.0,0.4242424242424242
12-16,16.02,0.42148760330578516
12-16,16.03,0.418732782369146
12-16,16.06,0.41597796143250687
12-16,16.34,0.4132231404958677
12-16,16.4,0.4104683195592287
12-16,16.67,0.40771349862258954
12-16,16.67,0.4049586776859504
12-16,16.9,0.40220385674931125
12-16,17.0,0.3994490358126722
12-16,17.0,0.39669421487603307
12-16,17.0,0.3939393939393939
12-16,17.0,0.3911845730027548
12-16,17.02,0.38842975206611574
12-16,17.02,0.3856749311294766
12-16,17.13,0.38292011019283745
12-16,17.14,0.3801652892561983
12-16,17.16,0.37741046831955927
12-16,17.5,0.3746556473829201
12-16,17.62,0.371900826446281
12-16,17.75,0.36914600550964183
12-16,17.78,0.3663911845730028
12-16,17.96,0.36363636363636365
12-16,18.0,0.3608815426997245
12-16,18.0,0.35812672176308535
12-16,18.0,0.3553719008264463
12-16,18.02,0.3526170798898072
12-16,18.08,0.349862258953168
12-16,18.2,0.3471074380165289
12-16,18.25,0.34435261707988984
12-16,18.28,0.3415977961432507
12-16,18.31,0.33884297520661155
12-16,18.32,0.3360881542699724
12-16,18.4,0.33333333333333337
12-16,18.43,0.3305785123966942
12-16,18.96,0.3278236914600551
12-16,19.0,0.32506887052341593
12-16,19.14,0.3223140495867769
12-16,19.21,0.31955922865013775
12-16,19.34,0.3168044077134986
12-16,19.38,0.31404958677685946
12-16,19.64,0.3112947658402204
12-16,19.98,0.3085399449035813
12-16,19.98,0.30578512396694213
12-16,20.0,0.303030303030303
12-16,20.0,0.30027548209366395
12-16,20.0,0.2975206611570248
12-16,20.0,0.29476584022038566
12-16,20.0,0.2920110192837465
12-16,20.0,0.2892561983471075
12-16,20.0,0.2865013774104683
12-16,20.61,0.2837465564738292
12-16,20.75,0.28099173553719003
12-16,21.0,0.278236914600551
12-16,21.0,0.27548209366391185
12-16,21.0,0.2727272727272727
12-16,21.53,0.26997245179063356
12-16,21.67,0.2672176308539945
12-16,22.0,0.2644628099173554
12-16,22.0,0.26170798898071623
12-16,22.29,0.2589531680440771
12-16,22.3,0.25619834710743805
12-16,22.46,0.2534435261707989
12-16,22.8,0.25068870523415976
12-16,23.0,0.2479338842975206
12-16,23.12,0.24517906336088158
12-16,23.15,0.24242424242424243
12-16,23.69,0.23966942148760328
12-16,23.91,0.23691460055096414
12-16,23.97,0.2341597796143251
12-16,24.0,0.23140495867768596
12-16,24.0,0.2286501377410468
12-16,24.0,0.22589531680440766
12-16,24.11,0.22314049586776863
12-16,24.64,0.22038567493112948
12-16,24.87,0.21763085399449034
12-16,25.0,0.2148760330578512
12-16,25.0,0.21212121212121215
12-16,25.0,0.209366391184573
12-16,25.0,0.20661157024793386
12-16,25.0,0.20385674931129472
12-16,25.0,0.20110192837465568
12-16,25.0,0.19834710743801653
12-16,25.03,0.1955922865013774
12-16,25.15,0.19283746556473824
12-16,25.35,0.1900826446280992
12-16,25.58,0.18732782369146006
12-16,25.75,0.18457300275482091
12-16,26.68,0.18181818181818177
12-16,27.0,0.17906336088154273
12-16,27.53,0.1763085399449036
12-16,27.8,0.17355371900826444
12-16,27.99,0.1707988980716253
12-16,28.0,0.16804407713498626
12-16,29.0,0.1652892561983471
12-16,29.24,0.16253443526170797
12-16,29.35,0.15977961432506882
12-16,29.9,0.15702479338842978
12-16,30.0,0.15426997245179064
12-16,30.0,0.1515151515151515
12-16,30.0,0.14876033057851235
12-16,30.0,0.1460055096418733
12-16,30.0,0.14325068870523416
12-16,30.52,0.14049586776859502
12-16,30.53,0.13774104683195587
12-16,31.02,0.13498622589531684
12-16,31.18,0.1322314049586777
12-16,31.37,0.12947658402203854
12-16,31.41,0.1267217630853994
12-16,32.0,0.12396694214876036
12-16,34.0,0.12121212121212122
12-16,34.2,0.11845730027548207
12-16,34.93,0.11570247933884292
12-16,35.0,0.11294765840220389
12-16,35.0,0.11019283746556474
12-16,35.75,0.1074380165289256
12-16,35.78,0.10468319559228645
12-16,36.11,0.10192837465564741
12-16,36.25,0.09917355371900827
12-16,38.0,0.09641873278236912
12-16,39.05,0.09366391184572997
12-16,39.45,0.09090909090909094
12-16,39.5,0.0881542699724518
12-16,40.0,0.08539944903581265
12-16,40.0,0.0826446280991735
12-16,40.66,0.07988980716253447
12-16,42.55,0.07713498622589532
12-16,42.55,0.07438016528925617
12-16,42.56,0.07162534435261703
12-16,42.82,0.06887052341597799
12-16,44.69,0.06611570247933884
12-16,44.71,0.0633608815426997
12-16,45.0,0.06060606060606055
12-16,50.0,0.05785123966942152
12-16,50.0,0.05509641873278237
12-16,50.0,0.052341597796143224
12-16,50.0,0.04958677685950408
12-16,50.0,0.04683195592286504
12-16,51.0,0.0440771349862259
12-16,55.56,0.04132231404958675
12-16,57.34,0.038567493112947604
12-16,58.86,0.03581267217630857
12-16,64.76,0.03305785123966942
12-16,66.0,0.030303030303030276
12-16,66.0,0.02754820936639113
12-16,66.0,0.024793388429752095
12-16,66.0,0.02203856749311295
12-16,66.0,0.019283746556473802
12-16,75.26,0.016528925619834656
12-16,79.0,0.01377410468319562
12-16,80.0,0.011019283746556474
12-16,100.0,0.008264462809917328
12-16,122.23,0.0055096418732781816
12-16,333.34,0.0027548209366391463
12-16,500.0,0.0
16-20,6.41,0.9972451790633609
16-20,6.75,0.9944903581267217
16-20,7.0,0.9917355371900827
16-20,7.0,0.9889807162534435
16-20,7.06,0.9862258953168044
16-20,7.58,0.9834710743801653
16-20,7.81,0.9807162534435262
16-20,8.0,0.977961432506887
16-20,8.4,0.9752066115702479
16-20,8.4,0.9724517906336088
16-20,8.5,0.9696969696969697
16-20,8.5,0.9669421487603306
16-20,8.72,0.9641873278236914
16-20,8.8,0.9614325068870524
16-20,8.86,0.9586776859504132
16-20,9.0,0.9559228650137741
16-20,9.0,0.953168044077135
16-20,9.0,0.9504132231404958
16-20,9.0,0.9476584022038568
16-20,9.0,0.9449035812672176
16-20,9.0,0.9421487603305785
16-20,9.0,0.9393939393939394
16-20,9.08,0.9366391184573003
16-20,9.19,0.9338842975206612
16-20,9.41,0.931129476584022
16-20,9.5,0.9283746556473829
16-20,9.59,0.9256198347107438
16-20,9.61,0.9228650137741047
16-20,9.87,0.9201101928374655
16-20,9.99,0.9173553719008265
16-20,10.0,0.9146005509641874
16-20,10.0,0.9118457300275482
16-20,10.0,0.9090909090909091
16-20,10.0,0.9063360881542699
16-20,10.0,0.9035812672176309
16-20,10.0,0.9008264462809917
16-20,10.0,0.8980716253443526
16-20,10.01,0.8953168044077136
16-20,10.02,0.8925619834710744
16-20,10.15,0.8898071625344353
16-20,10.26,0.8870523415977961
16-20,10.26,0.884297520661157
16-20,10.46,0.8815426997245179
16-20,10.64,0.8787878787878788
16-20,10.89,0.8760330578512396
16-20,10.89,0.8732782369146006
16-20,10.9,0.8705234159779615
16-20,11.0,0.8677685950413223
16-20,11.0,0.8650137741046832
16-20,11.0,0.862258953168044
16-20,11.02,0.859504132231405
16-20,11.1,0.8567493112947658
16-20,11.19,0.8539944903581267
16-20,11.25,0.8512396694214877
16-20,11.28,0.8484848484848485
16-20,11.5,0.8457300275482094
16-20,11.56,0.8429752066115702
16-20,11.58,0.8402203856749311
16-20,11.61,0.837465564738292
16-20,11.62,0.8347107438016529
16-20,11.84,0.8319559228650137
16-20,11.85,0.8292011019283747
16-20,12.0,0.8264462809917356
16-20,12.0,0.8236914600550964
16-20,12.0,0.8209366391184573
16-20,12.06,0.8181818181818181
16-20,12.17,0.8154269972451791
16-20,12.26,0.8126721763085399
16-20,12.34,0.8099173553719008
16-20,12.37,0.8071625344352618
16-20,12.38,0.8044077134986226
16-20,12.46,0.8016528925619835
16-20,12.5,0.7988980716253443
16-20,12.52,0.7961432506887052
16-20,12.52,0.7933884297520661
16-20,12.54,0.790633608815427
16-20,12.57,0.7878787878787878
16-20,12.87,0.7851239669421488
16-20,12.89,0.7823691460055097
16-20,12.94,0.7796143250688705
16-20,12.95,0.7768595041322314
16-20,13.0,0.7741046831955922
16-20,13.0,0.7713498622589532
16-20,13.0,0.768595041322314
16-20,13.06,0.7658402203856749
16-20,13.19,0.7630853994490359
16-20,13.27,0.7603305785123967
16-20,13.28,0.7575757575757576
16-20,13.45,0.7548209366391184
16-20,13.46,0.7520661157024793
16-20,13.5,0.7493112947658402
16-20,13.5,0.7465564738292011
16-20,13.52,0.743801652892562
16-20,13.53,0.7410468319559229
16-20,13.58,0.7382920110192838
16-20,13.69,0.7355371900826446
16-20,13.74,0.7327823691460056
16-20,13.81,0.7300275482093663
16-20,13.86,0.7272727272727273
16-20,13.9,0.7245179063360881
16-20,13.94,0.721763085399449
16-20,14.0,0.71900826446281
16-20,14.0,0.7162534435261708
16-20,14.06,0.7134986225895317
16-20,14.09,0.7107438016528926
16-20,14.17,0.7079889807162534
16-20,14.35,0.7052341597796143
16-20,14.37,0.7024793388429752
16-20,14.45,0.699724517906336
16-20,14.47,0.696969696969697
16-20,14.48,0.6942148760330579
16-20,14.49,0.6914600550964187
16-20,14.5,0.6887052341597797
16-20,14.55,0.6859504132231404
16-20,14.67,0.6831955922865014
16-20,14.68,0.6804407713498623
16-20,14.8,0.6776859504132231
16-20,14.83,0.6749311294765841
16-20,14.94,0.6721763085399449
16-20,14.97,0.6694214876033058
16-20,15.0,0.6666666666666667
16-20,15.0,0.6639118457300275
16-20,15.0,0.6611570247933884
16-20,15.12,0.6584022038567493
16-20,15.17,0.6556473829201102
16-20,15.19,0.6528925619834711
16-20,15.21,0.650137741046832
16-20,15.28,0.6473829201101928
16-20,15.42,0.6446280991735538
16-20,15.48,0.6418732782369145
16-20,15.57,0.6391184573002755
16-20,15.62,0.6363636363636364
16-20,15.76,0.6336088154269972
16-20,15.8,0.6308539944903582
16-20,15.8,0.628099173553719
16-20,15.88,0.6253443526170799
16-20,15.9,0.6225895316804408
16-20,15.96,0.6198347107438016
16-20,15.96,0.6170798898071626
16-20,16.0,0.6143250688705234
16-20,16.0,0.6115702479338843
16-20,16.0,0.6088154269972452
16-20,16.11,0.6060606060606061
16-20,16.17,0.6033057851239669
16-20,16.25,0.6005509641873279
16-20,16.33,0.5977961432506886
16-20,16.38,0.5950413223140496
16-20,16.44,0.5922865013774105
16-20,16.47,0.5895316804407713
16-20,16.51,0.5867768595041323
16-20,16.56,0.5840220385674931
16-20,16.77,0.581267217630854
16-20,16.88,0.578512396694215
16-20,16.9,0.5757575757575757
16-20,17.0,0.5730027548209367
16-20,17.0,0.5702479338842975
16-20,17.1,0.5674931129476584
16-20,17.14,0.5647382920110193
16-20,17.29,0.5619834710743802
16-20,17.4,0.559228650137741
16-20,17.58,0.556473829201102
16-20,17.67,0.5537190082644627
16-20,17.79,0.5509641873278237
16-20,17.9,0.5482093663911846
16-20,17.9,0.5454545454545454
16-20,17.9,0.5426997245179064
16-20,18.0,0.5399449035812672
16-20,18.0,0.5371900826446281
16-20,18.0,0.534435261707989
16-20,18.0,0.5316804407713498
16-20,18.0,0.5289256198347108
16-20,18.0,0.5261707988980716
16-20,18.0,0.5234159779614325
16-20,18.07,0.5206611570247934
16-20,18.09,0.5179063360881543
16-20,18.32,0.5151515151515151
16-20,18.33,0.5123966942148761
16-20,18.36,0.5096418732782368
16-20,18.39,0.5068870523415978
16-20,18.44,0.5041322314049587
16-20,18.61,0.5013774104683195
16-20,18.64,0.4986225895316805
16-20,19.0,0.49586776859504134
16-20,19.0,0.4931129476584022
16-20,19.06,0.49035812672176304
16-20,19.09,0.487603305785124
16-20,19.1,0.48484848484848486
16-20,19.25,0.4820936639118457
16-20,19.48,0.47933884297520657
16-20,19.71,0.47658402203856753
16-20,19.99,0.4738292011019284
16-20,20.0,0.47107438016528924
16-20,20.0,0.4683195592286501
16-20,20.39,0.46556473829201106
16-20,20.57,0.4628099173553719
16-20,20.87,0.46005509641873277
16-20,21.0,0.4573002754820936
